date,employee_id,product_id,num_items
2023-06-30,5240,1253,6
2023-06-30,4316,3571,7
2023-06-30,1299,7578,7
2023-06-30,5905,4004,9
2023-06-30,9669,5854,9
2023-07-01,9396,5008,6
2023-07-01,58,6588,7
2023-07-01,4057,5442,10
2023-07-01,8197,9720,10
2023-07-02,5790,1324,2
2023-07-02,6043,8577,8
2023-07-03,8234,2074,3
2023-07-03,6404,729,4
2023-07-03,4316,1289,5
2023-07-03,4737,9456,5
2023-07-03,9179,9698,5
2023-07-03,3772,6888,8
2023-07-03,6944,3578,9
2023-07-03,2412,3881,10
2023-07-06,3050,8088,1
2023-07-06,3017,8088,2
2023-07-06,3153,6861,3
2023-07-06,6366,1324,5
2023-07-06,895,2809,6
2023-07-06,9103,4987,6
2023-07-06,7264,8927,7
2023-07-06,3250,4489,9
2023-07-06,568,5984,9
2023-07-06,6129,7585,10
2023-07-07,7318,71,1
2023-07-07,4280,8976,6
2023-07-07,9797,1418,7
2023-07-07,6032,6720,8
2023-07-07,803,5029,9
2023-07-08,7736,3552,3
2023-07-09,5074,1638,8
2023-07-10,3334,6691,6
2023-07-10,6011,8658,7
2023-07-11,3318,3126,3
2023-07-11,1096,3578,4
2023-07-11,4417,1324,5
2023-07-11,6232,1410,5
2023-07-11,3424,4027,8
2023-07-11,6083,366,10
2023-07-12,5069,6436,1
2023-07-12,1097,6861,7
2023-07-13,4057,7585,2
2023-07-13,7796,5910,3
2023-07-13,5498,6309,4
2023-07-14,9351,4689,2
2023-07-15,784,6861,1
2023-07-15,3810,2261,6
2023-07-15,4880,8120,7
2023-07-15,404,9383,9
2023-07-15,3009,9698,9
2023-07-15,8673,9720,10
2023-07-16,8189,7968,2
2023-07-16,6818,1749,7
2023-07-17,4348,5008,2
2023-07-17,995,3111,5
2023-07-17,1638,2158,9
2023-07-18,702,9531,1
2023-07-18,3238,3468,1
2023-07-18,361,9490,2
2023-07-18,9527,4613,3
2023-07-18,9103,6758,5
2023-07-18,6154,7585,5
2023-07-18,7229,8453,7
2023-07-18,7066,9990,7
2023-07-18,9867,1988,7
2023-07-19,9922,6778,1
2023-07-19,8728,7331,1
2023-07-19,5686,3988,3
2023-07-19,857,3126,4
2023-07-19,9303,7343,4
2023-07-19,2762,9530,7
2023-07-19,1951,9059,7
2023-07-19,797,9902,8
2023-07-20,847,8120,1
2023-07-20,9711,3370,2
2023-07-20,3772,8152,3
2023-07-20,7084,3370,4
2023-07-20,9100,2738,4
2023-07-20,2077,4377,6
2023-07-20,6427,6727,8
2023-07-20,8472,9927,8
2023-07-20,3230,3126,10
2023-07-21,2669,2738,2
2023-07-21,1396,5854,6
2023-07-21,8541,5708,6
2023-07-21,391,8033,9
2023-07-21,5514,2637,9
2023-07-21,8197,4928,9
2023-07-22,9186,7287,1
2023-07-22,4737,4881,2
2023-07-22,2994,8577,5
2023-07-22,2188,7578,7
2023-07-22,8960,8319,8
2023-07-22,3490,352,9
2023-07-22,8891,544,9
2023-07-22,8556,9902,10
2023-07-22,7507,874,10
2023-07-23,5834,1253,7
2023-07-24,5125,6888,2
2023-07-25,7084,373,2
2023-07-25,4384,8085,3
2023-07-25,7680,8889,4
2023-07-25,9897,352,6
2023-07-25,9922,5808,8
2023-07-25,7784,8889,9
2023-07-25,8922,8927,9
2023-07-25,5805,7320,10
2023-07-26,3230,6727,7
2023-07-26,2552,3126,10
2023-07-27,5154,9932,1
2023-07-27,1043,7823,2
2023-07-27,1658,7495,5
2023-07-27,8968,9333,5
2023-07-28,467,6759,2
2023-07-29,3625,1638,1
2023-07-29,8670,6861,3
2023-07-29,8521,2044,4
2023-07-29,2181,1963,4
2023-07-29,9325,1423,7
2023-07-29,5398,4753,7
2023-07-29,5834,4881,7
2023-07-29,3150,6309,9
2023-07-29,4860,1502,10
2023-07-30,5961,7495,1
2023-07-30,7668,1749,2
2023-07-30,6142,2158,3
2023-07-30,6498,6436,3
2023-07-30,3331,1815,4
2023-07-30,5412,5064,6
2023-07-30,9717,7127,7
2023-07-30,8093,6387,9
2023-07-30,3238,3366,10
2023-07-31,2097,6008,3
2023-08-01,359,7633,4
2023-08-01,9770,2073,4
2023-08-01,8491,1227,7
2023-08-02,2824,2163,1
2023-08-02,4109,1,1
2023-08-02,4114,3058,2
2023-08-02,1069,2606,3
2023-08-02,8510,7481,5
2023-08-02,6671,6125,5
2023-08-02,45,5708,6
2023-08-02,5055,349,7
2023-08-02,7733,2738,7
2023-08-02,4245,5130,8
2023-08-05,7873,8927,1
2023-08-05,5592,4736,2
2023-08-05,3947,2671,4
2023-08-05,4307,9333,4
2023-08-05,6053,1749,6
2023-08-05,7084,3366,8
2023-08-05,9683,4451,9
2023-08-05,8397,5708,9
2023-08-05,379,575,9
2023-08-06,9698,2074,3
2023-08-06,8556,3892,3
2023-08-06,2077,2858,5
2023-08-06,6498,4987,7
2023-08-06,7442,5207,8
2023-08-06,7519,4881,10
2023-08-07,7949,5327,4
2023-08-07,6548,4377,5
2023-08-07,3017,3220,6
2023-08-07,4702,3636,8
2023-08-08,4312,4881,4
2023-08-08,4157,2637,5
2023-08-08,8528,1649,5
2023-08-08,8528,194,7
2023-08-08,2806,9720,9
2023-08-08,5686,6008,10
2023-08-09,6218,4361,7
2023-08-09,8153,3988,7
2023-08-09,5940,2858,7
2023-08-09,7076,4861,8
2023-08-10,9793,4361,2
2023-08-10,5096,1698,4
2023-08-10,5556,405,4
2023-08-10,9346,8081,5
2023-08-10,9620,8268,5
2023-08-10,1515,9506,6
2023-08-10,8685,651,8
2023-08-10,4412,1010,9
2023-08-10,8427,349,10
2023-08-11,1140,4554,3
2023-08-11,342,1253,4
2023-08-11,125,3368,4
2023-08-11,3613,1410,5
2023-08-11,8703,2807,6
2023-08-11,3232,5854,9
2023-08-11,6527,9207,10
2023-08-12,2067,175,2
2023-08-12,2020,7863,2
2023-08-12,4923,6060,4
2023-08-12,6043,5336,5
2023-08-12,8397,8319,7
2023-08-12,3497,3387,8
2023-08-12,404,43,9
2023-08-12,5595,6288,9
2023-08-13,1995,6202,1
2023-08-13,3713,573,2
2023-08-13,3009,8120,3
2023-08-13,3093,6691,5
2023-08-13,2824,8088,8
2023-08-13,2469,6124,9
2023-08-13,8093,6588,10
2023-08-14,3267,2405,2
2023-08-14,9346,5632,10
2023-08-14,9516,651,10
2023-08-16,4417,6008,1
2023-08-16,7640,9166,1
2023-08-16,1461,4753,7
2023-08-16,8819,954,8
2023-08-16,3333,7585,9
2023-08-17,2780,3892,1
2023-08-17,8459,2839,3
2023-08-17,4490,1289,3
2023-08-17,5255,524,5
2023-08-17,842,2163,7
2023-08-17,1691,967,7
2023-08-17,633,1289,10
2023-08-17,2662,5327,10
2023-08-18,9551,3532,1
2023-08-18,4218,5442,1
2023-08-18,8197,2671,3
2023-08-18,4500,6851,4
2023-08-18,9036,2365,6
2023-08-18,5096,3832,7
2023-08-19,8409,8921,2
2023-08-19,3407,7718,3
2023-08-19,6715,6314,4
2023-08-20,2975,1502,2
2023-08-20,5665,1593,3
2023-08-20,8521,4377,6
2023-08-21,1547,582,2
2023-08-22,2882,2671,8
2023-08-23,8521,6309,3
2023-08-23,4690,9272,3
2023-08-23,5125,1584,6
2023-08-23,3477,3366,8
2023-08-24,3776,5945,10
2023-08-25,6662,43,2
2023-08-25,7291,2659,8
2023-08-26,8938,7369,1
2023-08-26,2058,6851,1
2023-08-26,3200,5154,2
2023-08-26,6528,4432,5
2023-08-26,4596,5173,6
2023-08-26,5143,1502,9
2023-08-27,1413,8521,1
2023-08-27,7686,4461,1
2023-08-27,8888,967,2
2023-08-27,6548,6125,6
2023-08-27,9193,8953,6
2023-08-27,3211,6851,7
2023-08-27,5592,3532,7
2023-08-28,3187,3004,1
2023-08-28,9896,9037,4
2023-08-28,6531,6309,6
2023-08-29,1998,2163,4
2023-08-29,361,4361,9
2023-08-29,2993,1963,9
2023-08-30,58,5854,2
2023-08-30,9797,520,7
2023-08-30,9932,7585,7
2023-08-30,596,4206,7
2023-08-30,8008,6314,7
2023-08-31,4206,8103,1
2023-08-31,3694,3058,3
2023-08-31,4741,6387,4
2023-08-31,5964,6369,4
2023-08-31,8900,4409,5
2023-08-31,2405,9333,9
2023-09-01,5275,5207,7
2023-09-02,917,729,8
2023-09-03,3287,1751,2
2023-09-03,8370,8453,4
2023-09-03,9592,7863,4
2023-09-03,5694,874,6
2023-09-03,6514,4388,10
2023-09-03,8008,1410,10
2023-09-04,5686,3111,2
2023-09-04,1087,2080,4
2023-09-04,2953,7560,10
2023-09-05,2014,1191,2
2023-09-05,8434,6787,4
2023-09-05,7986,1444,6
2023-09-05,8849,7311,8
2023-09-05,1845,8326,8
2023-09-05,1513,2337,10
2023-09-06,8407,3183,4
2023-09-07,1503,3636,2
2023-09-07,6130,3255,3
2023-09-07,2303,6288,4
2023-09-07,9103,7143,5
2023-09-07,6568,373,6
2023-09-07,8397,5690,8
2023-09-07,1911,4753,9
2023-09-07,7159,4465,10
2023-09-08,556,7840,2
2023-09-08,2058,7398,6
2023-09-10,2222,3111,1
2023-09-10,111,8183,1
2023-09-10,4198,4237,2
2023-09-10,2841,3255,3
2023-09-10,3566,6183,3
2023-09-10,2558,3044,5
2023-09-10,6359,6691,7
2023-09-11,6771,3255,2
2023-09-11,5087,1963,4
2023-09-11,6517,2939,7
2023-09-11,5490,524,8
2023-09-11,4764,4554,10
2023-09-11,5129,4432,10
2023-09-11,4085,7585,10
2023-09-12,457,6720,6
2023-09-13,2278,4689,5
2023-09-13,7442,4950,5
2023-09-13,858,5984,5
2023-09-13,130,6200,6
2023-09-13,8578,8927,6
2023-09-13,2575,4490,7
2023-09-13,7778,1289,8
2023-09-13,4160,3280,10
2023-09-13,8553,2557,10
2023-09-14,6715,9490,1
2023-09-14,2780,9679,2
2023-09-14,2243,729,2
2023-09-14,2110,4388,4
2023-09-14,6389,6787,6
2023-09-14,8955,5808,8
2023-09-14,7507,6778,8
2023-09-14,8828,7343,10
2023-09-15,2292,3255,1
2023-09-15,6771,2065,1
2023-09-15,6981,8658,4
2023-09-15,3045,4736,5
2023-09-15,3516,8566,5
2023-09-15,4334,3987,5
2023-09-15,9129,9319,5
2023-09-16,158,729,2
2023-09-16,7303,5489,7
2023-09-16,8226,6008,7
2023-09-17,1351,5207,3
2023-09-17,3346,3147,7
2023-09-17,7949,6259,7
2023-09-18,4323,8085,1
2023-09-18,9610,9927,2
2023-09-18,4690,6314,6
2023-09-18,1686,474,7
2023-09-18,7205,2940,8
2023-09-18,1801,1689,9
2023-09-19,9779,3220,2
2023-09-19,7640,954,7
2023-09-19,6480,4388,8
2023-09-19,2993,2839,9
2023-09-19,2659,474,10
2023-09-20,5855,9506,5
2023-09-20,6280,3300,6
2023-09-20,6836,9272,7
2023-09-21,6528,1502,1
2023-09-21,6041,3159,1
2023-09-21,9266,4197,2
2023-09-21,7463,2591,5
2023-09-21,5788,7143,10
2023-09-22,7784,9057,2
2023-09-22,4160,7444,6
2023-09-22,4726,9473,9
2023-09-22,445,3497,9
2023-09-22,232,1815,9
2023-09-22,1796,8804,10
2023-09-23,9502,8268,1
2023-09-23,8934,2637,3
2023-09-23,4860,4027,6
2023-09-23,5127,2940,6
2023-09-23,5688,5442,7
2023-09-23,4114,4148,7
2023-09-23,9669,7287,7
2023-09-23,1515,651,9
2023-09-23,8238,2809,10
2023-09-23,7561,6758,10
2023-09-25,3161,524,1
2023-09-25,281,2158,4
2023-09-25,2245,1584,4
2023-09-25,5255,6851,5
2023-09-25,2243,714,8
2023-09-25,4412,6369,8
2023-09-26,4636,7569,1
2023-09-26,7733,3231,2
2023-09-26,6086,7311,4
2023-09-26,1649,7287,8
2023-09-26,7683,7560,9
2023-09-26,3749,9773,9
2023-09-26,9854,9207,9
2023-09-26,3914,9558,10
2023-09-27,6999,8872,5
2023-09-27,4861,8889,5
2023-09-27,7051,3987,8
2023-09-27,5686,3058,8
2023-09-27,5624,3987,9
2023-09-27,3771,4234,9
2023-09-27,950,9905,10
2023-09-28,481,194,2
2023-09-28,1445,405,5
2023-09-28,6295,7718,8
2023-09-28,758,8262,9
2023-09-29,6920,5314,1
2023-09-29,3039,4613,3
2023-09-29,5500,2932,3
2023-09-29,7291,2764,4
2023-09-29,7519,2158,7
2023-09-29,7466,22,7
2023-09-29,4417,1332,10
2023-10-01,2772,276,4
2023-10-01,5751,4027,4
2023-10-01,6181,3974,4
2023-10-01,6277,2557,6
2023-10-01,7230,9490,9
2023-10-01,630,2738,10
2023-10-02,3626,1253,1
2023-10-02,5961,5612,2
2023-10-02,1880,7840,3
2023-10-02,3197,7205,7
2023-10-02,240,5064,10
2023-10-03,8952,8470,1
2023-10-03,5416,4950,2
2023-10-03,1002,2637,2
2023-10-03,6855,9026,4
2023-10-03,1413,9057,6
2023-10-03,7640,1444,7
2023-10-03,5812,7967,7
2023-10-03,4750,9930,8
2023-10-03,4399,2717,8
2023-10-03,5069,5154,10
2023-10-04,7692,2405,2
2023-10-04,3519,1593,3
2023-10-04,2243,3435,5
2023-10-04,8285,9166,6
2023-10-04,8285,2738,7
2023-10-04,5239,5154,8
2023-10-05,8849,5008,8
2023-10-06,111,8088,7
2023-10-07,9416,862,5
2023-10-07,3052,9773,6
2023-10-07,2316,2074,7
2023-10-07,5454,8976,10
2023-10-07,948,4753,10
2023-10-09,4550,5336,2
2023-10-09,6386,4529,2
2023-10-09,5981,6183,4
2023-10-09,9728,6727,4
2023-10-09,9664,1418,7
2023-10-09,5686,2365,7
2023-10-09,1607,5582,10
2023-10-09,8101,4861,10
2023-10-10,3428,968,5
2023-10-10,5993,9491,5
2023-10-10,6558,5216,6
2023-10-10,1494,5733,10
2023-10-11,7076,2080,2
2023-10-11,3148,4554,5
2023-10-11,672,4134,5
2023-10-11,7286,7968,6
2023-10-11,8458,8088,7
2023-10-11,8430,3126,7
2023-10-11,8955,6369,9
2023-10-12,7873,651,4
2023-10-12,8666,6008,7
2023-10-12,4967,9530,10
2023-10-13,4385,1019,4
2023-10-13,4530,9271,9
2023-10-13,1534,954,10
2023-10-14,8333,6720,3
2023-10-14,4510,7008,5
2023-10-14,7149,7369,7
2023-10-14,1043,2158,8
2023-10-14,8528,7495,8
2023-10-14,4297,704,8
2023-10-14,9129,4388,9
2023-10-14,1351,9698,9
2023-10-14,1607,6778,10
2023-10-15,5686,6778,1
2023-10-15,9932,7320,2
2023-10-15,3565,7840,3
2023-10-15,2801,1188,4
2023-10-15,6998,2158,4
2023-10-15,7625,2807,5
2023-10-15,3227,3921,5
2023-10-15,6712,8088,7
2023-10-15,9927,8262,7
2023-10-16,9516,2939,1
2023-10-16,1704,1332,2
2023-10-16,5095,2671,2
2023-10-16,4923,3702,3
2023-10-16,1845,6062,4
2023-10-16,3542,9383,5
2023-10-16,9179,3159,5
2023-10-16,4861,1914,6
2023-10-16,7880,4907,9
2023-10-16,2882,2044,9
2023-10-17,3017,1047,5
2023-10-18,6715,5336,1
2023-10-18,1483,9720,4
2023-10-18,8840,8889,5
2023-10-18,2824,1638,6
2023-10-18,386,276,7
2023-10-18,2373,3387,8
2023-10-18,1101,7606,10
2023-10-19,2056,9907,1
2023-10-19,3484,3407,5
2023-10-19,4630,5138,7
2023-10-19,1202,2764,7
2023-10-19,9848,4669,9
2023-10-19,9244,4907,10
2023-10-20,1039,5690,5
2023-10-20,4183,175,10
2023-10-22,6433,3989,1
2023-10-22,4730,8120,2
2023-10-22,379,8088,7
2023-10-22,2387,563,10
2023-10-23,5154,4950,1
2023-10-23,6103,4773,2
2023-10-23,8864,2738,4
2023-10-23,5517,175,9
2023-10-24,8164,4781,1
2023-10-24,4671,3231,2
2023-10-24,8782,4020,4
2023-10-24,4338,6806,6
2023-10-24,2552,4237,8
2023-10-24,2677,7369,9
2023-10-24,704,6060,9
2023-10-25,3536,6236,3
2023-10-25,2601,1988,4
2023-10-25,4943,3988,4
2023-10-25,3716,3468,5
2023-10-25,4683,8804,6
2023-10-25,3895,3147,7
2023-10-25,7950,4987,10
2023-10-27,920,8120,1
2023-10-27,7040,3578,2
2023-10-27,3493,3752,3
2023-10-27,8952,3220,4
2023-10-27,9929,3578,5
2023-10-27,2579,4753,5
2023-10-27,7494,6259,8
2023-10-28,529,4881,1
2023-10-28,9983,9468,1
2023-10-28,6404,1227,3
2023-10-28,2882,4781,3
2023-10-28,5695,6727,3
2023-10-28,9711,4361,3
2023-10-28,3392,2242,6
2023-10-28,9717,9059,7
2023-10-28,1160,1191,9
2023-10-28,4334,2405,9
2023-10-29,9957,1689,1
2023-10-29,909,2086,1
2023-10-29,8852,4881,3
2023-10-29,3493,3366,5
2023-10-29,9965,9775,8
2023-10-29,5081,5157,10
2023-10-31,8101,7564,3
2023-10-31,6158,8103,4
2023-11-01,3060,6759,10
2023-11-02,4316,2158,2
2023-11-02,6032,8843,5
2023-11-02,9524,6851,7
2023-11-02,8670,2649,9
2023-11-02,8789,4208,9
2023-11-03,6976,7139,2
2023-11-03,7318,194,2
2023-11-03,5873,2261,3
2023-11-03,3502,9775,4
2023-11-03,7220,1019,4
2023-11-03,6916,8577,10
2023-11-03,6797,4004,10
2023-11-04,4990,1332,2
2023-11-04,7793,2163,3
2023-11-04,5219,3126,3
2023-11-04,726,967,4
2023-11-04,437,8927,6
2023-11-04,2243,6144,6
2023-11-04,5788,7693,6
2023-11-04,3133,9902,7
2023-11-04,1820,6588,10
2023-11-04,7403,4374,10
2023-11-06,2290,868,1
2023-11-06,2303,1227,1
2023-11-06,732,6851,2
2023-11-06,8286,874,5
2023-11-06,7812,3988,6
2023-11-06,3032,8976,7
2023-11-06,9985,175,8
2023-11-06,6276,4186,10
2023-11-07,4716,7312,3
2023-11-07,1694,651,3
2023-11-07,3780,5138,5
2023-11-07,9422,2112,6
2023-11-07,2780,3571,7
2023-11-07,792,9905,9
2023-11-07,7220,2858,10
2023-11-08,9717,9327,8
2023-11-10,6807,5808,2
2023-11-10,6940,5649,2
2023-11-10,3172,8894,3
2023-11-10,1274,7101,4
2023-11-10,2192,6125,5
2023-11-10,4870,7219,7
2023-11-11,9843,4928,1
2023-11-11,7625,3058,3
2023-11-11,2873,4773,3
2023-11-11,398,6200,3
2023-11-11,5108,3387,3
2023-11-11,1414,8889,6
2023-11-11,4421,8262,6
2023-11-11,8271,7560,7
2023-11-11,937,8843,7
2023-11-11,9233,5154,7
2023-11-12,2176,5708,7
2023-11-12,675,71,9
2023-11-13,9524,9902,1
2023-11-13,4716,3552,4
2023-11-13,2975,2581,5
2023-11-13,2601,4889,7
2023-11-13,9715,1,10
2023-11-14,568,9628,2
2023-11-14,3266,6200,3
2023-11-14,3980,2337,5
2023-11-14,633,7127,5
2023-11-14,2412,887,5
2023-11-14,2809,5052,6
2023-11-14,4861,5797,8
2023-11-14,5435,7481,8
2023-11-15,5778,2337,2
2023-11-15,3150,3220,2
2023-11-15,7611,3366,3
2023-11-15,5239,4388,6
2023-11-15,6436,9531,6
2023-11-15,2052,2119,9
2023-11-15,9240,3220,9
2023-11-15,7220,9531,9
2023-11-15,9654,9679,10
2023-11-16,5182,3058,1
2023-11-16,4101,8921,2
2023-11-16,1306,3614,2
2023-11-16,3711,2645,7
2023-11-16,3876,714,9
2023-11-16,2801,7495,10
2023-11-16,232,4208,10
2023-11-17,1090,307,2
2023-11-17,1669,8176,3
2023-11-17,9715,6806,4
2023-11-17,6940,405,7
2023-11-17,302,968,7
2023-11-17,158,1115,8
2023-11-18,1388,3366,2
2023-11-18,3061,1332,8
2023-11-18,4678,1410,8
2023-11-19,7526,6202,1
2023-11-19,6999,9679,2
2023-11-19,1384,3118,3
2023-11-19,4027,1650,4
2023-11-19,9233,573,7
2023-11-19,1880,3387,8
2023-11-19,24,7320,10
2023-11-19,7988,2337,10
2023-11-20,8930,7823,3
2023-11-20,9186,9988,3
2023-11-20,3052,9988,4
2023-11-20,4417,5751,4
2023-11-20,9022,6308,5
2023-11-20,4606,7444,5
2023-11-20,3424,7043,8
2023-11-20,454,276,10
2023-11-21,5127,1689,3
2023-11-21,8487,8524,7
2023-11-21,7303,1188,8
2023-11-22,1710,4377,2
2023-11-22,7245,9333,2
2023-11-22,8967,2242,3
2023-11-22,9061,5208,6
2023-11-22,2683,4861,8
2023-11-22,7291,6806,8
2023-11-22,8286,2940,8
2023-11-22,7069,4062,8
2023-11-23,3756,9160,2
2023-11-23,7051,9977,3
2023-11-23,8297,534,4
2023-11-23,4114,1342,5
2023-11-23,5695,6806,5
2023-11-24,5639,8033,2
2023-11-24,3279,9990,6
2023-11-24,6053,2671,9
2023-11-25,768,6410,3
2023-11-25,3104,2242,4
2023-11-25,8101,5336,7
2023-11-25,5517,4529,7
2023-11-25,680,7994,9
2023-11-26,3022,6466,1
2023-11-27,6916,9506,1
2023-11-27,1937,9468,3
2023-11-27,5220,8262,5
2023-11-27,8981,8152,6
2023-11-27,8532,6912,6
2023-11-27,4037,7311,7
2023-11-27,1850,3881,8
2023-11-27,8786,4489,9
2023-11-27,3458,4032,10
2023-11-28,6929,3362,2
2023-11-28,1444,5797,2
2023-11-28,3502,6806,5
2023-11-28,2753,6436,8
2023-11-28,1916,9534,8
2023-11-28,8966,6308,9
2023-11-28,7707,5207,10
2023-11-29,6731,7693,1
2023-11-29,8532,8103,3
2023-11-29,1919,8872,3
2023-11-29,7354,663,3
2023-11-29,3260,5130,4
2023-11-29,7726,7043,4
2023-11-29,7066,1988,5
2023-11-29,9620,9299,9
2023-11-30,9614,4298,2
2023-11-30,6232,294,9
2023-11-30,3106,3832,10
2023-12-01,8541,2317,3
2023-12-01,8849,9383,3
2023-12-01,7793,4432,4
2023-12-01,877,9907,6
2023-12-01,6548,2809,6
2023-12-01,9190,240,7
2023-12-01,6452,5854,8
2023-12-02,8197,7127,5
2023-12-02,2245,6387,9
2023-12-02,724,5756,10
2023-12-03,177,1748,1
2023-12-03,379,2809,1
2023-12-03,9710,4197,1
2023-12-03,272,7101,2
2023-12-03,5095,5314,6
2023-12-03,7558,2807,9
2023-12-03,606,1593,9
2023-12-03,4363,4987,10
2023-12-04,8805,7331,1
2023-12-04,5639,2940,6
2023-12-04,1377,6466,7
2023-12-04,9893,7967,7
2023-12-06,9010,8564,2
2023-12-06,6416,3988,2
2023-12-06,3714,5690,8
2023-12-07,2594,8685,2
2023-12-07,7428,5756,4
2023-12-07,3267,6759,6
2023-12-07,9194,8428,6
2023-12-07,805,2645,8
2023-12-08,1398,1502,1
2023-12-08,5068,2278,2
2023-12-08,9827,8593,6
2023-12-08,6290,8417,9
2023-12-08,3800,1346,10
2023-12-09,125,4027,2
2023-12-09,1305,6060,3
2023-12-09,7671,2431,7
2023-12-09,130,276,8
2023-12-09,4695,733,9
2023-12-10,2217,294,1
2023-12-10,1762,2591,1
2023-12-10,6143,4432,1
2023-12-10,3172,1188,3
2023-12-10,5343,2649,6
2023-12-11,1363,563,1
2023-12-11,8991,9907,1
2023-12-11,446,5632,7
2023-12-11,5873,7791,9
2023-12-11,8521,9905,9
2023-12-11,8126,6851,9
2023-12-11,8137,3300,10
2023-12-11,6847,9383,10
2023-12-11,256,4134,10
2023-12-12,9375,5314,4
2023-12-12,9848,8564,9
2023-12-13,1638,9299,1
2023-12-13,5096,7693,2
2023-12-14,5182,1650,1
2023-12-14,6829,9214,2
2023-12-14,1096,3349,4
2023-12-14,6843,6288,5
2023-12-14,8226,8953,7
2023-12-16,5931,352,4
2023-12-16,6053,2431,5
2023-12-16,6030,9333,6
2023-12-16,2435,3368,10
2023-12-17,3800,7211,1
2023-12-17,5167,1516,4
2023-12-17,6443,573,5
2023-12-17,3150,405,8
2023-12-17,7428,7102,8
2023-12-18,2214,975,4
2023-12-18,4855,992,8
2023-12-19,786,4490,1
2023-12-19,1096,9299,3
2023-12-19,763,5154,9
2023-12-20,7914,2858,3
2023-12-20,2289,2728,3
2023-12-20,1574,6762,5
2023-12-20,6128,8872,5
2023-12-20,2780,7444,7
2023-12-20,3187,4062,7
2023-12-20,5220,5820,8
2023-12-20,5612,5555,10
2023-12-20,4955,9977,10
2023-12-20,9303,5154,10
2023-12-21,1845,5138,3
2023-12-21,2194,4197,4
2023-12-21,8022,5612,5
2023-12-21,884,6408,6
2023-12-21,5019,3987,7
2023-12-21,3898,6860,7
2023-12-21,8022,4298,9
2023-12-22,4365,4206,2
2023-12-22,8671,8919,3
2023-12-22,9948,8593,5
2023-12-22,2556,6720,7
2023-12-23,1840,9988,3
2023-12-23,7395,1609,6
2023-12-24,4073,1963,1
2023-12-24,668,3111,1
2023-12-24,480,9950,3
2023-12-24,795,1584,3
2023-12-24,9951,5808,4
2023-12-24,6277,799,5
2023-12-24,8985,7312,6
2023-12-24,4148,4465,7
2023-12-24,8521,8927,7
2023-12-24,5686,2557,9
2023-12-25,1206,8592,3
2023-12-25,7051,663,4
2023-12-25,5410,8865,4
2023-12-25,966,4669,5
2023-12-25,4650,7239,6
2023-12-25,457,5442,7
2023-12-25,3800,2119,9
2023-12-25,5868,1191,9
2023-12-25,637,7536,9
2023-12-25,7336,6787,10
2023-12-27,1538,9113,2
2023-12-27,3428,3974,7
2023-12-27,9770,6314,9
2023-12-28,9103,373,1
2023-12-28,1008,5327,3
2023-12-28,596,6259,4
2023-12-28,7412,6008,5
2023-12-28,3490,3892,9
2023-12-28,767,8201,10
2023-12-28,8970,3614,10
2023-12-29,6638,7840,7
2023-12-29,4157,2086,7
2023-12-30,6325,5808,3
2023-12-30,889,9932,3
2023-12-30,3516,9846,3
2023-12-30,4625,2493,5
2023-12-30,1513,5157,6
2023-12-30,5254,4361,7
2023-12-30,6732,9026,8
2023-12-30,9396,6511,10
2023-12-30,1619,7823,10
2023-12-31,4970,1,7
2023-12-31,1888,7823,9
2024-01-01,361,8651,7
2024-01-01,5095,5222,8
2024-01-01,5842,8894,10
2024-01-02,232,2119,1
2024-01-02,9056,887,1
2024-01-02,1,7585,2
2024-01-02,2342,3468,5
2024-01-02,2901,9628,7
2024-01-02,3739,2317,8
2024-01-02,3955,6720,10
2024-01-03,5639,7566,4
2024-01-03,732,9773,5
2024-01-03,9212,7205,5
2024-01-03,9948,8593,6
2024-01-03,2677,3497,10
2024-01-04,4550,3159,2
2024-01-04,9819,9927,3
2024-01-04,8194,7040,4
2024-01-04,6920,2112,4
2024-01-04,3250,710,6
2024-01-04,8239,6183,6
2024-01-04,4597,3614,9
2024-01-04,7076,2637,10
2024-01-04,815,4032,10
2024-01-05,3380,9902,2
2024-01-05,8776,2764,2
2024-01-05,5614,7823,3
2024-01-05,5639,1253,3
2024-01-05,4708,8542,4
2024-01-05,7905,5820,4
2024-01-05,1848,3752,6
2024-01-05,5399,5314,6
2024-01-05,4990,4438,7
2024-01-05,5686,2112,10
2024-01-06,4666,1,1
2024-01-06,4622,405,2
2024-01-06,5736,4234,3
2024-01-06,1441,2278,4
2024-01-06,9455,7616,5
2024-01-06,8879,7351,6
2024-01-06,6498,3370,7
2024-01-06,4860,704,8
2024-01-06,3362,7015,9
2024-01-06,8578,8953,10
2024-01-07,342,573,1
2024-01-07,7260,9280,1
2024-01-07,7558,309,1
2024-01-07,6021,6308,6
2024-01-07,8578,8872,10
2024-01-09,6172,3974,2
2024-01-09,4214,9241,2
2024-01-09,5517,6408,3
2024-01-09,1801,8569,6
2024-01-09,7876,8416,7
2024-01-09,5362,8872,9
2024-01-10,7184,4606,1
2024-01-10,467,4032,2
2024-01-10,3955,4758,3
2024-01-10,8250,8524,3
2024-01-10,2579,524,4
2024-01-10,920,2839,7
2024-01-10,7952,6888,8
2024-01-10,7365,9825,8
2024-01-10,5336,4432,9
2024-01-10,5143,799,10
2024-01-11,9022,5052,3
2024-01-12,6638,6309,4
2024-01-12,7475,9081,5
2024-01-12,532,5702,6
2024-01-12,1502,2337,8
